[1][0m:0s][19704]              [OPEN DEBUG FILE]  Opening Debug File
[271][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[272][0m:0s][28]                    [AV_FileVar]    [NPC_ | 0728AESkyrim.esm | EncThalmor02MagicM] replaced.
[273][0m:0s][5]                     [AV_FileVar]      Creating variants.
[274][0m:0s][2966]                  [AV_FileVar]  Modified [LVLN | 0F95FDSkyrim.esm | SubCharThalmor02Magic]
[275][0m:0s][15]                    [AV_FileVar]  ----------------------------------------------------------------
[276][0m:0s][39]                    [AV_FileVar]    [NPC_ | 0F95F1Skyrim.esm | EncThalmor02Melee1HMShield] replaced.
[277][0m:0s][5]                     [AV_FileVar]      Creating variants.
[278][0m:0s][3230]                  [AV_FileVar]    [NPC_ | 072AA6Skyrim.esm | EncThalmor02Melee1HM] replaced.
[279][0m:0s][16]                    [AV_FileVar]      Creating variants.
[280][0m:0s][1509]                  [AV_FileVar]    [NPC_ | 0F960DSkyrim.esm | EncThalmor02Melee1HMDual] replaced.
[281][0m:0s][9]                     [AV_FileVar]      Creating variants.
[282][0m:0s][1476]                  [AV_FileVar]  Modified [LVLN | 0F95FCSkyrim.esm | SubCharThalmor02Melee]
[283][0m:0s][8]                     [AV_FileVar]  ----------------------------------------------------------------
[284][0m:0s][29]                    [AV_FileVar]    [NPC_ | 02B127Skyrim.esm | EncThalmor01MissileM] replaced.
[285][0m:0s][5]                     [AV_FileVar]      Creating variants.
[286][0m:0s][1388]                  [AV_FileVar]  Modified [LVLN | 0F95FBSkyrim.esm | SubCharThalmor01Missile]
[287][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[288][0m:0s][29]                    [AV_FileVar]    [NPC_ | 02B125Skyrim.esm | EncThalmor01MagicM] replaced.
[289][0m:0s][5]                     [AV_FileVar]      Creating variants.
[290][0m:0s][1712]                  [AV_FileVar]  Modified [LVLN | 0F95FASkyrim.esm | SubCharThalmor01Magic]
[291][0m:0s][8]                     [AV_FileVar]  ----------------------------------------------------------------
[292][0m:0s][29]                    [AV_FileVar]    [NPC_ | 02B126Skyrim.esm | EncThalmor01Melee1HM] replaced.
[293][0m:0s][6]                     [AV_FileVar]      Creating variants.
[294][0m:0s][1372]                  [AV_FileVar]    [NPC_ | 0F960ASkyrim.esm | EncThalmor01Melee1HMDual] replaced.
[295][0m:0s][8]                     [AV_FileVar]      Creating variants.
[296][0m:0s][1229]                  [AV_FileVar]  Modified [LVLN | 0F95F9Skyrim.esm | SubCharThalmor01Melee]
[297][0m:0s][6]                     [AV_FileVar]  ----------------------------------------------------------------
[298][0m:0s][26]                    [AV_FileVar]    [NPC_ | 0F8115Skyrim.esm | EncDragon01FireNoScript] replaced.
[299][0m:0s][5]                     [AV_FileVar]      Creating variants.
[300][0m:0s][1424]                  [AV_FileVar]    [NPC_ | 0F8117Skyrim.esm | EncDragon02FireNoScript] replaced.
[301][0m:0s][25]                    [AV_FileVar]    [NPC_ | 0F8119Skyrim.esm | EncDragon03FrostNoScript] replaced.
[302][0m:0s][5]                     [AV_FileVar]      Creating variants.
[303][0m:0s][1445]                  [AV_FileVar]    [NPC_ | 0F8103Skyrim.esm | EncDragon04FireNoScript] replaced.
[304][0m:0s][24]                    [AV_FileVar]    [NPC_ | 0F811DSkyrim.esm | EncDragon05FireNoScript] replaced.
[305][0m:0s][7]                     [AV_FileVar]  Modified [LVLN | 0F8A4DSkyrim.esm | MQ104LCharDragon]
[306][0m:0s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[307][0m:0s][180]                   [AV_FileVar]    [NPC_ | 0E0CDFSkyrim.esm | EncNightingaleMeleeFemale01] replaced.
[308][0m:0s][7]                     [AV_FileVar]      Creating variants.
[309][0m:0s][1509]                  [AV_FileVar]    [NPC_ | 0E0CDESkyrim.esm | EncNightingaleMeleeMale01] replaced.
[310][0m:0s][164]                   [AV_FileVar]      Creating variants.
[311][0m:0s][1558]                  [AV_FileVar]  Modified [LVLN | 0E0CE2Skyrim.esm | LCharNightingaleMelee]
[312][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[313][0m:0s][34]                    [AV_FileVar]    [NPC_ | 0E0CE1Skyrim.esm | EncNightingaleMissileMale01] replaced.
[314][0m:0s][5]                     [AV_FileVar]      Creating variants.
[315][0m:0s][1473]                  [AV_FileVar]    [NPC_ | 0E0CE0Skyrim.esm | EncNightingaleMissileFemale01] replaced.
[316][0m:0s][8]                     [AV_FileVar]      Creating variants.
[317][0m:0s][1487]                  [AV_FileVar]  Modified [LVLN | 0DEEDESkyrim.esm | LCharNightingaleMissle]
[318][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[319][0m:0s][220]                   [AV_FileVar]    [NPC_ | 064AA8Skyrim.esm | DA13EncAfflicted06Melee1HTankCondF] replaced.
[320][0m:0s][5]                     [AV_FileVar]      Creating variants.
[321][0m:0s][1590]                  [AV_FileVar]    [NPC_ | 064AA9Skyrim.esm | DA13EncAfflicted06Melee1HTankCondM] replaced.
[322][0m:0s][8]                     [AV_FileVar]      Creating variants.
[323][0m:0s][1632]                  [AV_FileVar]    [NPC_ | 064A9ESkyrim.esm | DA13EncAfflicted06Melee1HTankEvenTonedF] replaced.
[324][0m:0s][8]                     [AV_FileVar]      Creating variants.
[325][0m:0s][1739]                  [AV_FileVar]    [NPC_ | 064A9FSkyrim.esm | DA13EncAfflicted06Melee1HTankEvenTonedM] replaced.
[326][0m:0s][8]                     [AV_FileVar]      Creating variants.
[327][0m:0s][1603]                  [AV_FileVar]  Modified [LVLN | 064A95Skyrim.esm | DA13SubCharAfflicted06Melee1HTank]
[328][0m:0s][8]                     [AV_FileVar]  ----------------------------------------------------------------
[329][0m:0s][44]                    [AV_FileVar]    [NPC_ | 064AA6Skyrim.esm | DA13EncAfflicted05Melee1HTankCondF] replaced.
[330][0m:0s][5]                     [AV_FileVar]      Creating variants.
[331][0m:0s][2114]                  [AV_FileVar]    [NPC_ | 064AA7Skyrim.esm | DA13EncAfflicted05Melee1HTankCondM] replaced.
[332][0m:0s][9]                     [AV_FileVar]      Creating variants.
[333][0m:0s][1506]                  [AV_FileVar]    [NPC_ | 064A9CSkyrim.esm | DA13EncAfflicted05Melee1HTankEvenTonedF] replaced.
[334][0m:0s][7]                     [AV_FileVar]      Creating variants.
[335][0m:0s][1495]                  [AV_FileVar]    [NPC_ | 064A9DSkyrim.esm | DA13EncAfflicted05Melee1HTankEvenTonedM] replaced.
[336][0m:0s][7]                     [AV_FileVar]      Creating variants.
[337][0m:0s][2081]                  [AV_FileVar]  Modified [LVLN | 064A94Skyrim.esm | DA13SubCharAfflicted05Melee1HTank]
[338][0m:0s][8]                     [AV_FileVar]  ----------------------------------------------------------------
[339][0m:0s][65]                    [AV_FileVar]    [NPC_ | 064AA4Skyrim.esm | DA13EncAfflicted04Melee1HTankCondF] replaced.
[340][0m:0s][5]                     [AV_FileVar]      Creating variants.
[341][0m:0s][1845]                  [AV_FileVar]    [NPC_ | 064AA5Skyrim.esm | DA13EncAfflicted04Melee1HTankCondM] replaced.
[342][0m:0s][9]                     [AV_FileVar]      Creating variants.
[343][0m:0s][1871]                  [AV_FileVar]    [NPC_ | 064A9ASkyrim.esm | DA13EncAfflicted04Melee1HTankEvenTonedF] replaced.
[344][0m:0s][9]                     [AV_FileVar]      Creating variants.
[345][0m:0s][1885]                  [AV_FileVar]    [NPC_ | 064A9BSkyrim.esm | DA13EncAfflicted04Melee1HTankEvenTonedM] replaced.
[346][0m:0s][8]                     [AV_FileVar]      Creating variants.
[347][0m:0s][1529]                  [AV_FileVar]  Modified [LVLN | 064A93Skyrim.esm | DA13SubCharAfflicted04Melee1HTank]
[348][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[349][0m:0s][41]                    [AV_FileVar]    [NPC_ | 064AA2Skyrim.esm | DA13EncAfflicted03Melee1HTankCondF] replaced.
[350][0m:0s][5]                     [AV_FileVar]      Creating variants.
[351][0m:0s][1566]                  [AV_FileVar]    [NPC_ | 064AA3Skyrim.esm | DA13EncAfflicted03Melee1HTankCondM] replaced.
[352][0m:0s][9]                     [AV_FileVar]      Creating variants.
[353][0m:0s][1634]                  [AV_FileVar]    [NPC_ | 064A98Skyrim.esm | DA13EncAfflicted03Melee1HTankEvenTonedF] replaced.
[354][0m:0s][8]                     [AV_FileVar]      Creating variants.
[355][0m:0s][1590]                  [AV_FileVar]    [NPC_ | 064A99Skyrim.esm | DA13EncAfflicted03Melee1HTankEvenTonedM] replaced.
[356][0m:0s][8]                     [AV_FileVar]      Creating variants.
[357][0m:0s][1807]                  [AV_FileVar]  Modified [LVLN | 064A92Skyrim.esm | DA13SubCharAfflicted03Melee1HTank]
[358][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[359][0m:0s][42]                    [AV_FileVar]    [NPC_ | 064A96Skyrim.esm | DA13EncAfflicted02Melee1HTankEvenTonedF] replaced.
[360][0m:0s][5]                     [AV_FileVar]      Creating variants.
[361][0m:0s][1598]                  [AV_FileVar]    [NPC_ | 064A97Skyrim.esm | DA13EncAfflicted02Melee1HTankEvenTonedM] replaced.
[362][0m:0s][8]                     [AV_FileVar]      Creating variants.
[363][0m:0s][17415]                 [AV_FileVar]    [NPC_ | 064AA0Skyrim.esm | DA13EncAfflicted02Melee1HTankCondF] replaced.
[364][0m:0s][15]                    [AV_FileVar]      Creating variants.
[365][0m:0s][2079]                  [AV_FileVar]    [NPC_ | 064AA1Skyrim.esm | DA13EncAfflicted02Melee1HTankCondM] replaced.
[366][0m:0s][9]                     [AV_FileVar]      Creating variants.
[367][0m:0s][1495]                  [AV_FileVar]  Modified [LVLN | 064A91Skyrim.esm | DA13SubCharAfflicted02Melee1HTank]
[368][0m:0s][6]                     [AV_FileVar]  ----------------------------------------------------------------
[369][0m:0s][53]                    [AV_FileVar]    [NPC_ | 064A8ASkyrim.esm | DA13EncAfflicted01Melee1HTankEvenTonedF] replaced.
[370][0m:0s][5]                     [AV_FileVar]      Creating variants.
[371][0m:0s][1473]                  [AV_FileVar]    [NPC_ | 064A8BSkyrim.esm | DA13EncAfflicted01Melee1HTankEvenTonedM] replaced.
[372][0m:0s][7]                     [AV_FileVar]      Creating variants.
[373][0m:0s][1517]                  [AV_FileVar]    [NPC_ | 064A8CSkyrim.esm | DA13EncAfflicted01Melee1HTankCondF] replaced.
[374][0m:0s][8]                     [AV_FileVar]      Creating variants.
[375][0m:0s][1631]                  [AV_FileVar]    [NPC_ | 064A8DSkyrim.esm | DA13EncAfflicted01Melee1HTankCondM] replaced.
[376][0m:0s][8]                     [AV_FileVar]      Creating variants.
[377][0m:0s][1485]                  [AV_FileVar]  Modified [LVLN | 064A90Skyrim.esm | DA13SubCharAfflicted01Melee1HTank]
[378][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[379][0m:0s][1008]                  [AV_FileVar]    [NPC_ | 0D206FSkyrim.esm | EncDeerSprigganCompanion] replaced.
[380][0m:0s][7]                     [AV_FileVar]      Creating variants.
[381][0m:0s][1282]                  [AV_FileVar]  Modified [LVLN | 0D2071Skyrim.esm | LCharDeerSprigganCompanion]
[382][0m:0s][6]                     [AV_FileVar]  ----------------------------------------------------------------
[383][0m:0s][203]                   [AV_FileVar]    [NPC_ | 07D990Skyrim.esm | EncPenitus01Fire] replaced.
[384][0m:0s][5]                     [AV_FileVar]      Creating variants.
[385][0m:0s][1439]                  [AV_FileVar]    [NPC_ | 07D998Skyrim.esm | EncPenitus01Shock] replaced.
[386][0m:0s][8]                     [AV_FileVar]      Creating variants.
[387][0m:0s][1379]                  [AV_FileVar]    [NPC_ | 07D991Skyrim.esm | EncPenitus02Fire] replaced.
[388][0m:0s][7]                     [AV_FileVar]      Creating variants.
[389][0m:0s][2017]                  [AV_FileVar]    [NPC_ | 07D999Skyrim.esm | EncPenitus02Shock] replaced.
[390][0m:0s][8]                     [AV_FileVar]      Creating variants.
[391][0m:0s][2112]                  [AV_FileVar]    [NPC_ | 07D992Skyrim.esm | EncPenitus03Fire] replaced.
[392][0m:0s][8]                     [AV_FileVar]      Creating variants.
[393][0m:0s][1869]                  [AV_FileVar]    [NPC_ | 07D99ASkyrim.esm | EncPenitus03Shock] replaced.
[394][0m:0s][8]                     [AV_FileVar]      Creating variants.
[395][0m:0s][1607]                  [AV_FileVar]    [NPC_ | 07D993Skyrim.esm | EncPenitus04Fire] replaced.
[396][0m:0s][8]                     [AV_FileVar]      Creating variants.
[397][0m:0s][1448]                  [AV_FileVar]    [NPC_ | 07D99BSkyrim.esm | EncPenitus04Shock] replaced.
[398][0m:0s][8]                     [AV_FileVar]      Creating variants.
[399][0m:0s][2814]                  [AV_FileVar]    [NPC_ | 07D994Skyrim.esm | EncPenitus05Fire] replaced.
[400][0m:0s][11]                    [AV_FileVar]      Creating variants.
[401][0m:0s][2067]                  [AV_FileVar]    [NPC_ | 07D99DSkyrim.esm | EncPenitus05Shock] replaced.
[402][0m:0s][8]                     [AV_FileVar]      Creating variants.
[403][0m:0s][1774]                  [AV_FileVar]    [NPC_ | 07D995Skyrim.esm | EncPenitus06Fire] replaced.
[404][0m:0s][8]                     [AV_FileVar]      Creating variants.
[405][0m:0s][1400]                  [AV_FileVar]    [NPC_ | 07D99ESkyrim.esm | EncPenitus06Shock] replaced.
[406][0m:0s][8]                     [AV_FileVar]      Creating variants.
[407][0m:0s][1467]                  [AV_FileVar]  Modified [LVLN | 0B79AASkyrim.esm | LCharImperialJusticiar]
[408][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[409][0m:0s][84]                    [AV_FileVar]    [NPC_ | 02B125Skyrim.esm | EncThalmor01MagicM] replaced.
[410][0m:0s][16]                    [AV_FileVar]    [NPC_ | 0728AESkyrim.esm | EncThalmor02MagicM] replaced.
[411][0m:0s][16]                    [AV_FileVar]    [NPC_ | 07D960Skyrim.esm | EncThalmor03MagicM] replaced.
[412][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D966Skyrim.esm | EncThalmor04MagicM] replaced.
[413][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D96BSkyrim.esm | EncThalmor05MagicM] replaced.
[414][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D972Skyrim.esm | EncThalmor06MagicM] replaced.
[415][0m:0s][7]                     [AV_FileVar]  Modified [LVLN | 0ABEDDSkyrim.esm | LCharThalmorMagicMale]
[416][0m:0s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[417][0m:0s][98]                    [AV_FileVar]    [NPC_ | 07D987Skyrim.esm | EncThalmor02MagicBossM] replaced.
[418][0m:0s][4]                     [AV_FileVar]      Creating variants.
[419][0m:0s][2117]                  [AV_FileVar]    [NPC_ | 07D987Skyrim.esm | EncThalmor02MagicBossM] replaced.
[420][0m:0s][20]                    [AV_FileVar]    [NPC_ | 07D987Skyrim.esm | EncThalmor02MagicBossM] replaced.
[421][0m:0s][17]                    [AV_FileVar]    [NPC_ | 07D988Skyrim.esm | EncThalmor03MagicBossM] replaced.
[422][0m:0s][4]                     [AV_FileVar]      Creating variants.
[423][0m:0s][1343]                  [AV_FileVar]    [NPC_ | 07D989Skyrim.esm | EncThalmor04MagicBossM] replaced.
[424][0m:0s][8]                     [AV_FileVar]      Creating variants.
[425][0m:0s][1504]                  [AV_FileVar]    [NPC_ | 07D98ASkyrim.esm | EncThalmor05MagicBossM] replaced.
[426][0m:0s][8]                     [AV_FileVar]      Creating variants.
[427][0m:0s][1784]                  [AV_FileVar]    [NPC_ | 07D98BSkyrim.esm | EncThalmor06MagicBossM] replaced.
[428][0m:0s][8]                     [AV_FileVar]      Creating variants.
[429][0m:0s][1359]                  [AV_FileVar]  Modified [LVLN | 07DCA9Skyrim.esm | LCharThalmorMagicBoss]
[430][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[431][0m:0s][38]                    [AV_FileVar]    [NPC_ | 07D990Skyrim.esm | EncPenitus01Fire] replaced.
[432][0m:0s][16]                    [AV_FileVar]    [NPC_ | 07D998Skyrim.esm | EncPenitus01Shock] replaced.
[433][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D991Skyrim.esm | EncPenitus02Fire] replaced.
[434][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D999Skyrim.esm | EncPenitus02Shock] replaced.
[435][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D992Skyrim.esm | EncPenitus03Fire] replaced.
[436][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D99ASkyrim.esm | EncPenitus03Shock] replaced.
[437][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D993Skyrim.esm | EncPenitus04Fire] replaced.
[438][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D99BSkyrim.esm | EncPenitus04Shock] replaced.
[439][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D994Skyrim.esm | EncPenitus05Fire] replaced.
[440][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D99DSkyrim.esm | EncPenitus05Shock] replaced.
[441][0m:0s][15]                    [AV_FileVar]    [NPC_ | 07D995Skyrim.esm | EncPenitus06Fire] replaced.
[442][0m:0s][14]                    [AV_FileVar]    [NPC_ | 07D99ESkyrim.esm | EncPenitus06Shock] replaced.
[443][0m:0s][6]                     [AV_FileVar]  Modified [LVLN | 07D99FSkyrim.esm | LCharPenitusOculatus]
[444][0m:0s][3]                     [AV_FileVar]  ----------------------------------------------------------------
[445][0m:0s][2009]                  [AV_FileVar]    [NPC_ | 067643Skyrim.esm | EncAlikr01Melee2HBerserkRedguardM01] replaced.
[446][0m:0s][9]                     [AV_FileVar]      Creating variants.
[447][0m:0s][1599]                  [AV_FileVar]  Modified [LVLN | 067670Skyrim.esm | LCharAlikrMelee2H]
[448][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[449][0m:0s][129]                   [AV_FileVar]    [NPC_ | 0C96C1Skyrim.esm | EncWolfIceSprigganCompanion] replaced.
[450][0m:0s][5]                     [AV_FileVar]      Creating variants.
[451][0m:0s][5171]                  [AV_FileVar]    [NPC_ | 0C96C0Skyrim.esm | EncSabreCatSnowSprigganCompanion] replaced.
[452][0m:0s][8]                     [AV_FileVar]      Creating variants.
[453][0m:0s][4863]                  [AV_FileVar]    [NPC_ | 0C96C3Skyrim.esm | EncBearCaveSprigganCompanion] replaced.
[454][0m:0s][8]                     [AV_FileVar]      Creating variants.
[455][0m:0s][1266]                  [AV_FileVar]    [NPC_ | 0C96C4Skyrim.esm | EncBearSnowSprigganCompanion] replaced.
[456][0m:0s][8]                     [AV_FileVar]      Creating variants.
[457][0m:0s][2510]                  [AV_FileVar]  Modified [LVLN | 0640BDSkyrim.esm | LCharSprigganCompanionFrost]
[458][0m:0s][8]                     [AV_FileVar]  ----------------------------------------------------------------
[459][0m:0s][76]                    [AV_FileVar]    [NPC_ | 063226Skyrim.esm | EncFalmer02Spellsword] replaced.
[460][0m:0s][5]                     [AV_FileVar]      Creating variants.
[461][0m:0s][1576]                  [AV_FileVar]    [NPC_ | 063227Skyrim.esm | EncFalmer03Spellsword] replaced.
[462][0m:0s][8]                     [AV_FileVar]      Creating variants.
[463][0m:0s][1282]                  [AV_FileVar]    [NPC_ | 06322ASkyrim.esm | EncFalmer04Spellsword] replaced.
[464][0m:0s][7]                     [AV_FileVar]      Creating variants.
[465][0m:0s][1285]                  [AV_FileVar]    [NPC_ | 06322BSkyrim.esm | EncFalmer05Spellsword] replaced.
[466][0m:0s][8]                     [AV_FileVar]      Creating variants.
[467][0m:0s][1587]                  [AV_FileVar]  Modified [LVLN | 063229Skyrim.esm | LCharFalmerSpellsword]
[468][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[469][0m:0s][38]                    [AV_FileVar]    [NPC_ | 063224Skyrim.esm | EncFalmer01SpellswordA] replaced.
[470][0m:0s][56]                    [AV_FileVar]      Creating variants.
[471][0m:0s][1265]                  [AV_FileVar]  Modified [LVLN | 063228Skyrim.esm | SubCharFalmerSpellsword01Variants]
[472][0m:0s][6]                     [AV_FileVar]  ----------------------------------------------------------------
[473][0m:0s][31]                    [AV_FileVar]    [NPC_ | 0F8115Skyrim.esm | EncDragon01FireNoScript] replaced.
[474][0m:0s][18]                    [AV_FileVar]    [NPC_ | 0F8116Skyrim.esm | EncDragon01FrostNoScript] replaced.
[475][0m:0s][4]                     [AV_FileVar]      Creating variants.
[476][0m:0s][3235]                  [AV_FileVar]    [NPC_ | 0F8117Skyrim.esm | EncDragon02FireNoScript] replaced.
[477][0m:0s][30]                    [AV_FileVar]    [NPC_ | 0F8118Skyrim.esm | EncDragon02FrostNoScript] replaced.
[478][0m:0s][5]                     [AV_FileVar]      Creating variants.
[479][0m:0s][1458]                  [AV_FileVar]    [NPC_ | 0F8119Skyrim.esm | EncDragon03FrostNoScript] replaced.
[480][0m:0s][21]                    [AV_FileVar]    [NPC_ | 0F8119Skyrim.esm | EncDragon03FrostNoScript] replaced.
[481][0m:0s][18]                    [AV_FileVar]    [NPC_ | 0F8103Skyrim.esm | EncDragon04FireNoScript] replaced.
[482][0m:0s][17]                    [AV_FileVar]    [NPC_ | 0F8102Skyrim.esm | EncDragon04FrostNoScript] replaced.
[483][0m:0s][4]                     [AV_FileVar]      Creating variants.
[484][0m:0s][1427]                  [AV_FileVar]    [NPC_ | 0F811DSkyrim.esm | EncDragon05FireNoScript] replaced.
[485][0m:0s][20]                    [AV_FileVar]    [NPC_ | 0F811FSkyrim.esm | EncDragon05FrostNoScript] replaced.
[486][0m:0s][4]                     [AV_FileVar]      Creating variants.
[487][0m:0s][1585]                  [AV_FileVar]  Modified [LVLN | 05EACFSkyrim.esm | LCharDragonAny]
[488][0m:0s][7]                     [AV_FileVar]  ----------------------------------------------------------------
[489][0m:0s][71]                    [AV_FileVar]    [NPC_ | 03B53FSkyrim.esm | EncDraugr05Melee1HEbonyHeadM00] replaced.
[490][0m:0s][5]                     [AV_FileVar]      Creating variants.
[491][0m:0s][20237]                 [AV_FileVar]    [NPC_ | 038A0BSkyrim.esm | EncDraugr05Melee1HEbonyHeadM01] replaced.
[492][0m:0s][14]                    [AV_FileVar]      Creating variants.
[493][0m:0s][19900]                 [AV_FileVar]    [NPC_ | 038A0CSkyrim.esm | EncDraugr05Melee1HEbonyHeadM02] replaced.
[494][0m:0s][14]                    [AV_FileVar]      Creating variants.
[495][0m:0s][19349]                 [AV_FileVar]  Modified [LVLN | 055950Skyrim.esm | LCharDraugr05EbonyMelee1HMSublist]
[496][0m:0s][13]                    [AV_FileVar]  ----------------------------------------------------------------
[497][0m:0s][38]                    [AV_FileVar]    [NPC_ | 023BCBSkyrim.esm | EncDraugr05Melee1HHeadM00] replaced.
[498][0m:0s][5]                     [AV_FileVar]      Creating variants.
[499][0m:0s][19343]                 [AV_FileVar]    [NPC_ | 038A0DSkyrim.esm | EncDraugr05Melee1HHeadM01] replaced.
[500][0m:0s][19]                    [AV_FileVar]      Creating variants.
[501][0m:0s][19362]                 [AV_FileVar]    [NPC_ | 038A0ESkyrim.esm | EncDraugr05Melee1HHeadM02] replaced.
[502][0m:0s][14]                    [AV_FileVar]      Creating variants.
[503][0m:0s][19697]                 [AV_FileVar]  Modified [LVLN | 05594FSkyrim.esm | LCharDraugr05Melee1HMSublist]
[504][0m:0s][13]                    [AV_FileVar]  ----------------------------------------------------------------
[505][0m:0s][53]                    [AV_FileVar]    [NPC_ | 023BF5Skyrim.esm | EncDraugr04Melee1HHeadM00] replaced.
[506][0m:0s][5]                     [AV_FileVar]      Creating variants.
[507][0m:0s][19468]                 [AV_FileVar]    [NPC_ | 038946Skyrim.esm | EncDraugr04Melee1HHeadM01] replaced.
[508][0m:0s][14]                    [AV_FileVar]      Creating variants.
[509][0m:0s][22619]                 [AV_FileVar]    [NPC_ | 038947Skyrim.esm | EncDraugr04Melee1HHeadM02] replaced.
[510][0m:0s][17]                    [AV_FileVar]      Creating variants.
[511][0m:0s][19352]                 [AV_FileVar]    [NPC_ | 038948Skyrim.esm | EncDraugr04Melee1HHeadM03] replaced.
[512][0m:0s][14]                    [AV_FileVar]      Creating variants.
[513][0m:0s][19970]                 [AV_FileVar]    [NPC_ | 038949Skyrim.esm | EncDraugr04Melee1HHeadM04] replaced.
[514][0m:0s][13]                    [AV_FileVar]      Creating variants.
[515][0m:0s][19116]                 [AV_FileVar]    [NPC_ | 03894ASkyrim.esm | EncDraugr04Melee1HHeadM05] replaced.
[516][0m:0s][13]                    [AV_FileVar]      Creating variants.
[517][0m:0s][19980]                 [AV_FileVar]    [NPC_ | 03894BSkyrim.esm | EncDraugr04Melee1HHeadM06] replaced.
[518][0m:0s][13]                    [AV_FileVar]      Creating variants.
[519][0m:0s][19959]                 [AV_FileVar]    [NPC_ | 03894CSkyrim.esm | EncDraugr04Melee1HHeadM07] replaced.
[520][0m:0s][13]                    [AV_FileVar]      Creating variants.
[521][0m:0s][19622]                 [AV_FileVar]    [NPC_ | 03894DSkyrim.esm | EncDraugr04Melee1HHeadM08] replaced.
[522][0m:0s][14]                    [AV_FileVar]      Creating variants.
[523][0m:0s][20857]                 [AV_FileVar]    [NPC_ | 03894ESkyrim.esm | EncDraugr04Melee1HHeadM09] replaced.
[524][0m:0s][17]                    [AV_FileVar]      Creating variants.
[525][0m:0s][128031]                [AV_FileVar]    [NPC_ | 03894FSkyrim.esm | EncDraugr04Melee1HHeadM10] replaced.
[526][0m:0s][36]                    [AV_FileVar]      Creating variants.
[527][0m:0s][22922]                 [AV_FileVar]    [NPC_ | 038950Skyrim.esm | EncDraugr04Melee1HHeadM11] replaced.
[528][0m:0s][14]                    [AV_FileVar]      Creating variants.
[529][0m:0s][22042]                 [AV_FileVar]  Modified [LVLN | 05594CSkyrim.esm | LCharDraugr04Melee1HMSublist]
[530][0m:0s][13]                    [AV_FileVar]  ----------------------------------------------------------------
[531][0m:0s][46]                    [AV_FileVar]    [NPC_ | 023BC4Skyrim.esm | EncDraugr03Melee1HHeadM00] replaced.
[532][0m:0s][5]                     [AV_FileVar]      Creating variants.
[533][0m:0s][22817]                 [AV_FileVar]    [NPC_ | 0388EESkyrim.esm | EncDraugr03Melee1HHeadM01] replaced.
[534][0m:0s][17]                    [AV_FileVar]      Creating variants.
[535][0m:0s][21106]                 [AV_FileVar]    [NPC_ | 0388EFSkyrim.esm | EncDraugr03Melee1HHeadM02] replaced.
[536][0m:0s][16]                    [AV_FileVar]      Creating variants.
[537][0m:0s][20651]                 [AV_FileVar]    [NPC_ | 0388F0Skyrim.esm | EncDraugr03Melee1HHeadM03] replaced.
[538][0m:0s][19]                    [AV_FileVar]      Creating variants.
[539][0m:0s][19913]                 [AV_FileVar]    [NPC_ | 0388F1Skyrim.esm | EncDraugr03Melee1HHeadM04] replaced.
[540][0m:0s][16]                    [AV_FileVar]      Creating variants.
[541][0m:0s][20110]                 [AV_FileVar]    [NPC_ | 0388F2Skyrim.esm | EncDraugr03Melee1HHeadM05] replaced.
[542][0m:0s][18]                    [AV_FileVar]      Creating variants.
[543][0m:0s][19871]                 [AV_FileVar]    [NPC_ | 0388F3Skyrim.esm | EncDraugr03Melee1HHeadM06] replaced.
[544][0m:0s][18]                    [AV_FileVar]      Creating variants.
[545][0m:0s][20057]                 [AV_FileVar]    [NPC_ | 038900Skyrim.esm | EncDraugr03Melee1HHeadM07] replaced.
[546][0m:0s][16]                    [AV_FileVar]      Creating variants.
[547][0m:0s][21048]                 [AV_FileVar]    [NPC_ | 038901Skyrim.esm | EncDraugr03Melee1HHeadM08] replaced.
[548][0m:0s][14]                    [AV_FileVar]      Creating variants.
[549][0m:0s][23331]                 [AV_FileVar]    [NPC_ | 038902Skyrim.esm | EncDraugr03Melee1HHeadM09] replaced.
