[1][0m:0s][2181]               [OPEN DEBUG FILE]  Opening Debug File
[212][0m:0s][49]                            [AV]      Skipping [NPC_ | 08B5D1Skyrim.esm | DBCiceroHorse] : Template with traits flag
[213][0m:0s][114]                           [AV]      Skipping [NPC_ | 085409Skyrim.esm | dunShadowgreen_AmbushWolf] : Template with traits flag
[214][0m:0s][69]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[215][0m:0s][11]                    [AV_FileVar]  | Duplicating [NPC_ | 0753CESkyrim.esm | EncWolfDead], for [ARMO | 04E886Skyrim.esm | SkinWolf]
[216][0m:0s][1883]                          [AV]  ---------------------------------------------------------------------------------------------------------
[217][0m:0s][12]                            [AV]      Skipping [NPC_ | 0654E5Skyrim.esm | MQ101Horse] : Template with traits flag
[218][0m:0s][466]                           [AV]      Skipping [NPC_ | 0B6234Skyrim.esm | dunTalkingStoneMammoth] : Template with traits flag
[219][0m:0s][31]                            [AV]      Skipping [NPC_ | 0B5559Skyrim.esm | EncSkeeverAggroRadius1024] : Template with traits flag
[220][0m:0s][413]                   [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[221][0m:0s][11]                    [AV_FileVar]  | Duplicating [NPC_ | 0ABEDFSkyrim.esm | EncElkFemale], for [ARMO | 05E979Skyrim.esm | SkinDeer]
[222][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 023A91Skyrim.esm | EncElk]
[223][0m:0s][2327]                          [AV]  ---------------------------------------------------------------------------------------------------------
[224][0m:0s][17]                            [AV]      Skipping [NPC_ | 0A85C7Skyrim.esm | AudioTemplateWolf] : edid exclude 'AUDIOTEMPLATE'
[225][0m:0s][135]                   [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[226][0m:0s][9]                     [AV_FileVar]  | Duplicating [NPC_ | 0A5600Skyrim.esm | EncChaurus], for [ARMO | 058E2ASkyrim.esm | SkinChaurus]
[227][0m:0s][3798]                          [AV]  ---------------------------------------------------------------------------------------------------------
[228][0m:0s][15]                            [AV]      Skipping [NPC_ | 09DA4BSkyrim.esm | RoriksteadCow] : Template with traits flag
[229][0m:0s][22]                            [AV]      Skipping [NPC_ | 09D74ESkyrim.esm | EncForswornDog] : Template with traits flag
[230][0m:0s][283]                           [AV]      Skipping [NPC_ | 08E4FCSkyrim.esm | dunHarmugstahlEncFrostbiteSpiderCage] : Template with traits flag
[231][0m:0s][32]                            [AV]      Skipping [NPC_ | 08C40BSkyrim.esm | dunHarmugstahlEncFrostbiteSpider] : Template with traits flag
[232][0m:0s][429]                           [AV]      Skipping [NPC_ | 0735DASkyrim.esm | dunYngvildDraugr] : Template with traits flag
[233][0m:0s][167]                   [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[234][0m:0s][10]                    [AV_FileVar]  | Duplicating [NPC_ | 0490F2Skyrim.esm | dunHonningbrewMeaderyencSkeever], for [ARMO | 0C3EE0Skyrim.esm | SkinSkeeverWhite]
[235][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 023AB7Skyrim.esm | EncSkeever]
[236][0m:0s][8242]                          [AV]  ---------------------------------------------------------------------------------------------------------
[237][0m:0s][22]                            [AV]      Skipping [NPC_ | 048D67Skyrim.esm | dunHonningbrewMeaderyEncFrostbiteSpider] : Template with traits flag
[238][0m:0s][61]                            [AV]      Skipping [NPC_ | 023EF1Skyrim.esm | TiberDog] : Unique actor
[239][0m:0s][9]                             [AV]      Skipping [NPC_ | 023EEDSkyrim.esm | YsgramorDog] : Unique actor
[240][0m:0s][22]                            [AV]      Skipping [NPC_ | 0877EBSkyrim.esm | SummonFireStorm] : Template with traits flag
[241][0m:0s][321]                   [AV_FileVar]  Skipping [NPC_ | 071E6BSkyrim.esm | InvisibleNPC] : did not have a worn armor or race.
[242][0m:0s][52]                            [AV]      Skipping [NPC_ | 059397Skyrim.esm | DunLostKnifeSabreCat] : Template with traits flag
[243][0m:0s][36]                            [AV]      Skipping [NPC_ | 032896Skyrim.esm | ArnbjornWerewolf] : Template with traits flag
[244][0m:0s][37]                            [AV]      Skipping [NPC_ | 01B150Skyrim.esm | TreasCorpseWerewolf] : Template with traits flag
[245][0m:0s][349]                           [AV]      Skipping [NPC_ | 07398ASkyrim.esm | dunFellglow_WarlockWolf] : Template with traits flag
[246][0m:0s][17]                            [AV]      Skipping [NPC_ | 073989Skyrim.esm | dunFellglow_WarlockPet] : Template with traits flag
[247][0m:0s][363]                   [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[248][0m:0s][9]                     [AV_FileVar]  | Duplicating [NPC_ | 069F7DSkyrim.esm | dunKarthspireGiant], for [ARMO | 048D94Skyrim.esm | SkinGiant02]
[249][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 023AAESkyrim.esm | EncGiant01]
[250][0m:0s][166403]                        [AV]  ---------------------------------------------------------------------------------------------------------
[251][0m:0s][32]                            [AV]      Skipping [NPC_ | 0640B7Skyrim.esm | EncDraugr05TemplateMissileEbony] : Template with traits flag
[252][0m:0s][40]                            [AV]      Skipping [NPC_ | 05F865Skyrim.esm | DA08KarindaHorse] : Unique actor
[253][0m:0s][49]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[254][0m:0s][10]                    [AV_FileVar]  | Duplicating [NPC_ | 030438Skyrim.esm | EncGiant03], for [ARMO | 048D94Skyrim.esm | SkinGiant02]
[255][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 023AAESkyrim.esm | EncGiant01]
[256][0m:0s][70933]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[257][0m:0s][29]                    [AV_FileVar]  | Duplicating [NPC_ | 030437Skyrim.esm | EncGiant02], for [ARMO | 048D93Skyrim.esm | SkinGiant01]
[258][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 023AAESkyrim.esm | EncGiant01]
[259][0m:0s][72160]                         [AV]  ---------------------------------------------------------------------------------------------------------
[260][0m:0s][24]                            [AV]      Skipping [NPC_ | 054AE3Skyrim.esm | EncBanditDog] : Template with traits flag
[261][0m:0s][59]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[262][0m:0s][11]                    [AV_FileVar]  | Duplicating [NPC_ | 05B756Skyrim.esm | EncDraugr05Template2H], for [ARMO | 01FE84Skyrim.esm | SkinDraugrMale07]
[263][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B54BSkyrim.esm | EncDraugr05Template]
[264][0m:0s][26109]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[265][0m:0s][27]                    [AV_FileVar]  | Duplicating [NPC_ | 05B755Skyrim.esm | EncDraugr04Template2H], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[266][0m:0s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B54ASkyrim.esm | EncDraugr04Template]
[267][0m:1s][30809]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[268][0m:1s][28]                    [AV_FileVar]  | Duplicating [NPC_ | 05B754Skyrim.esm | EncDraugr03Template2H], for [ARMO | 01FE81Skyrim.esm | SkinDraugrMale04]
[269][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B549Skyrim.esm | EncDraugr03Template]
[270][0m:1s][20668]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[271][0m:1s][28]                    [AV_FileVar]  | Duplicating [NPC_ | 05B753Skyrim.esm | EncDraugr02Template2H], for [ARMO | 01FE80Skyrim.esm | SkinDraugrMale03]
[272][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B548Skyrim.esm | EncDraugr02Template]
[273][0m:1s][23274]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[274][0m:1s][30]                    [AV_FileVar]  | Duplicating [NPC_ | 05B752Skyrim.esm | EncDraugr01Template2H], for [ARMO | 01FE7FSkyrim.esm | SkinDraugrMale02]
[275][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B547Skyrim.esm | EncDraugr01Template]
[276][0m:1s][25263]                         [AV]  ---------------------------------------------------------------------------------------------------------
[277][0m:1s][81]                            [AV]      Skipping [NPC_ | 05AFA6Skyrim.esm | TreasCorpseDraugrMale] : Template with traits flag
[278][0m:1s][137]                           [AV]      Skipping [NPC_ | 055944Skyrim.esm | EncDraugr01Melee1HHeadM09] : Template with traits flag
[279][0m:1s][9]                             [AV]      Skipping [NPC_ | 055943Skyrim.esm | EncDraugr01Melee1HHeadM08] : Template with traits flag
[280][0m:1s][8]                             [AV]      Skipping [NPC_ | 055942Skyrim.esm | EncDraugr01Melee1HHeadM07] : Template with traits flag
[281][0m:1s][8]                             [AV]      Skipping [NPC_ | 055941Skyrim.esm | EncDraugr01Melee1HHeadM06] : Template with traits flag
[282][0m:1s][8]                             [AV]      Skipping [NPC_ | 055940Skyrim.esm | EncDraugr01Melee1HHeadM05] : Template with traits flag
[283][0m:1s][8]                             [AV]      Skipping [NPC_ | 05593FSkyrim.esm | EncDraugr01Melee1HHeadM04] : Template with traits flag
[284][0m:1s][8]                             [AV]      Skipping [NPC_ | 05593ESkyrim.esm | EncDraugr01Melee1HHeadM03] : Template with traits flag
[285][0m:1s][42]                            [AV]      Skipping [NPC_ | 05593DSkyrim.esm | EncDraugr01Melee1HHeadM02] : Template with traits flag
[286][0m:1s][11]                            [AV]      Skipping [NPC_ | 05593CSkyrim.esm | EncDraugr01Melee1HHeadM01] : Template with traits flag
[287][0m:1s][8]                             [AV]      Skipping [NPC_ | 05593BSkyrim.esm | EncDraugr01Melee1HHeadM00] : Template with traits flag
[288][0m:1s][39]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[289][0m:1s][9]                     [AV_FileVar]  | Duplicating [NPC_ | 05593ASkyrim.esm | EncDraugr01Melee1HHeadF03], for [ARMO | 016EE3Skyrim.esm | SkinDraugr]
[290][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B547Skyrim.esm | EncDraugr01Template]
[291][0m:1s][20345]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[292][0m:1s][27]                    [AV_FileVar]  | Duplicating [NPC_ | 055939Skyrim.esm | EncDraugr01Melee1HHeadF02], for [ARMO | 016EE3Skyrim.esm | SkinDraugr]
[293][0m:1s][6]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B547Skyrim.esm | EncDraugr01Template]
[294][0m:1s][21480]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[295][0m:1s][26]                    [AV_FileVar]  | Duplicating [NPC_ | 055938Skyrim.esm | EncDraugr01Melee1HHeadF01], for [ARMO | 016EE3Skyrim.esm | SkinDraugr]
[296][0m:1s][7]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B547Skyrim.esm | EncDraugr01Template]
[297][0m:1s][23932]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[298][0m:1s][31]                    [AV_FileVar]  | Duplicating [NPC_ | 055937Skyrim.esm | EncDraugr01Melee1HHeadF00], for [ARMO | 016EE3Skyrim.esm | SkinDraugr]
[299][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B547Skyrim.esm | EncDraugr01Template]
[300][0m:1s][43539]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[301][0m:1s][29]                    [AV_FileVar]  | Duplicating [NPC_ | 0481A0Skyrim.esm | dunbwpSkeever], for [ARMO | 016EE5Skyrim.esm | SkinSkeever]
[302][0m:1s][5220]                  [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[303][0m:1s][23]                    [AV_FileVar]  | Duplicating [NPC_ | 04247FSkyrim.esm | EncDraugr05TemplateBossEbony], for [ARMO | 01FE84Skyrim.esm | SkinDraugrMale07]
[304][0m:1s][10260]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[305][0m:1s][30]                    [AV_FileVar]  | Duplicating [NPC_ | 04247ESkyrim.esm | EncDraugr05TemplateBoss], for [ARMO | 01FE84Skyrim.esm | SkinDraugrMale07]
[306][0m:1s][12409]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[307][0m:1s][70]                    [AV_FileVar]  | Duplicating [NPC_ | 04247DSkyrim.esm | EncDraugr04TemplateBoss], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[308][0m:1s][11987]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[309][0m:1s][30]                    [AV_FileVar]  | Duplicating [NPC_ | 04247CSkyrim.esm | EncDraugr03TemplateBoss], for [ARMO | 01FE81Skyrim.esm | SkinDraugrMale04]
[310][0m:1s][11310]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[311][0m:1s][29]                    [AV_FileVar]  | Duplicating [NPC_ | 04247BSkyrim.esm | EncDraugr02TemplateBoss], for [ARMO | 01FE81Skyrim.esm | SkinDraugrMale04]
[312][0m:1s][12718]                         [AV]  ---------------------------------------------------------------------------------------------------------
[313][0m:1s][26]                            [AV]      Skipping [NPC_ | 048DE4Skyrim.esm | EncDraugr01Melee2HHeadM09] : Template with traits flag
[314][0m:1s][10]                            [AV]      Skipping [NPC_ | 048DE3Skyrim.esm | EncDraugr01Melee2HHeadM08] : Template with traits flag
[315][0m:1s][9]                             [AV]      Skipping [NPC_ | 048DE2Skyrim.esm | EncDraugr01Melee2HHeadM07] : Template with traits flag
[316][0m:1s][45]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[317][0m:1s][10]                    [AV_FileVar]  | Duplicating [NPC_ | 048DE1Skyrim.esm | EncDraugr01Melee2HHeadF03], for [ARMO | 016EE3Skyrim.esm | SkinDraugr]
[318][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 05B752Skyrim.esm | EncDraugr01Template2H]
[319][0m:1s][19079]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[320][0m:1s][28]                    [AV_FileVar]  | Duplicating [NPC_ | 048D97Skyrim.esm | TestGiantActor], for [ARMO | 048D94Skyrim.esm | SkinGiant02]
[321][0m:1s][72590]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[322][0m:1s][41]                    [AV_FileVar]  | Duplicating [NPC_ | 044C5BSkyrim.esm | EncDraugr05TemplateEbony], for [ARMO | 01FE84Skyrim.esm | SkinDraugrMale07]
[323][0m:1s][12986]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[324][0m:1s][28]                    [AV_FileVar]  | Duplicating [NPC_ | 04359CSkyrim.esm | EncGoatDomestic], for [ARMO | 06FC49Skyrim.esm | SkinGoatDomestic]
[325][0m:1s][4138]                          [AV]  ---------------------------------------------------------------------------------------------------------
[326][0m:1s][14]                            [AV]      Skipping [NPC_ | 04192CSkyrim.esm | TreasCorpseDraugrFemale] : Template with traits flag
[327][0m:1s][867]                           [AV]      Skipping [NPC_ | 03D278Skyrim.esm | dunRavenscarSabreCat] : Template with traits flag
[328][0m:1s][26]                            [AV]      Skipping [NPC_ | 03BE23Skyrim.esm | EncDraugr05TemplateMissile] : Template with traits flag
[329][0m:1s][9]                             [AV]      Skipping [NPC_ | 03BE22Skyrim.esm | EncDraugr04TemplateMissile] : Template with traits flag
[330][0m:1s][9]                             [AV]      Skipping [NPC_ | 03BE21Skyrim.esm | EncDraugr03TemplateMissile] : Template with traits flag
[331][0m:1s][80]                            [AV]      Skipping [NPC_ | 03BE20Skyrim.esm | EncDraugr02TemplateMissile] : Template with traits flag
[332][0m:1s][9]                             [AV]      Skipping [NPC_ | 03BE1ESkyrim.esm | EncDraugr01TemplateMissile] : Template with traits flag
[333][0m:1s][40]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[334][0m:1s][9]                     [AV_FileVar]  | Duplicating [NPC_ | 038A27Skyrim.esm | EncDraugr04TemplateMagic], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[335][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B54ASkyrim.esm | EncDraugr04Template]
[336][0m:1s][19327]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[337][0m:1s][28]                    [AV_FileVar]  | Duplicating [NPC_ | 038A26Skyrim.esm | EncDraugr03TemplateMagic], for [ARMO | 01FE81Skyrim.esm | SkinDraugrMale04]
[338][0m:1s][6]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B549Skyrim.esm | EncDraugr03Template]
[339][0m:1s][19278]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[340][0m:1s][26]                    [AV_FileVar]  | Duplicating [NPC_ | 038A25Skyrim.esm | EncDraugr02TemplateMagic], for [ARMO | 01FE80Skyrim.esm | SkinDraugrMale03]
[341][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03B548Skyrim.esm | EncDraugr02Template]
[342][0m:1s][18959]                         [AV]  ---------------------------------------------------------------------------------------------------------
[343][0m:1s][24]                            [AV]      Skipping [NPC_ | 038A16Skyrim.esm | EncDraugr05MissileHeadM02] : Template with traits flag
[344][0m:1s][10]                            [AV]      Skipping [NPC_ | 038A15Skyrim.esm | EncDraugr05MissileHeadM01] : Template with traits flag
[345][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A14Skyrim.esm | EncDraugr05MissileEbonyHeadM02] : Template with traits flag
[346][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A13Skyrim.esm | EncDraugr05MissileEbonyHeadM01] : Template with traits flag
[347][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A12Skyrim.esm | EncDraugr05Melee2HHeadM02] : Template with traits flag
[348][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A11Skyrim.esm | EncDraugr05Melee2HHeadM01] : Template with traits flag
[349][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A10Skyrim.esm | EncDraugr05Melee2HEbonyHeadM02] : Template with traits flag
[350][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A0FSkyrim.esm | EncDraugr05Melee2HEbonyHeadM01] : Template with traits flag
[351][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A0ESkyrim.esm | EncDraugr05Melee1HHeadM02] : Template with traits flag
[352][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A0DSkyrim.esm | EncDraugr05Melee1HHeadM01] : Template with traits flag
[353][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A0CSkyrim.esm | EncDraugr05Melee1HEbonyHeadM02] : Template with traits flag
[354][0m:1s][8]                             [AV]      Skipping [NPC_ | 038A0BSkyrim.esm | EncDraugr05Melee1HEbonyHeadM01] : Template with traits flag
[355][0m:1s][9]                             [AV]      Skipping [NPC_ | 0389FCSkyrim.esm | EncDraugr04MagicHeadM08] : Template with traits flag
[356][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389FBSkyrim.esm | EncDraugr04MagicHeadM07] : Template with traits flag
[357][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389FASkyrim.esm | EncDraugr04MagicHeadM06] : Template with traits flag
[358][0m:1s][54]                            [AV]      Skipping [NPC_ | 0389F9Skyrim.esm | EncDraugr04MagicHeadM05] : Template with traits flag
[359][0m:1s][9]                             [AV]      Skipping [NPC_ | 0389F8Skyrim.esm | EncDraugr04MagicHeadM04] : Template with traits flag
[360][0m:1s][9]                             [AV]      Skipping [NPC_ | 0389F7Skyrim.esm | EncDraugr04MagicHeadM03] : Template with traits flag
[361][0m:1s][9]                             [AV]      Skipping [NPC_ | 0389F6Skyrim.esm | EncDraugr04MagicHeadM02] : Template with traits flag
[362][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389F3Skyrim.esm | EncDraugr04MagicHeadM01] : Template with traits flag
[363][0m:1s][37]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[364][0m:1s][11]                    [AV_FileVar]  | Duplicating [NPC_ | 0389F2Skyrim.esm | EncDraugr04MagicHeadF02], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[365][0m:1s][172]                   [AV_FileVar]  | Flattening template to [NPC_ | 038A27Skyrim.esm | EncDraugr04TemplateMagic]
[366][0m:1s][21258]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[367][0m:1s][27]                    [AV_FileVar]  | Duplicating [NPC_ | 0389F1Skyrim.esm | EncDraugr04MagicHeadF01], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[368][0m:1s][6]                     [AV_FileVar]  | Flattening template to [NPC_ | 038A27Skyrim.esm | EncDraugr04TemplateMagic]
[369][0m:1s][20167]                         [AV]  ---------------------------------------------------------------------------------------------------------
[370][0m:1s][22]                            [AV]      Skipping [NPC_ | 0389F0Skyrim.esm | EncDraugr04MissileHeadM11] : Template with traits flag
[371][0m:1s][9]                             [AV]      Skipping [NPC_ | 0389EFSkyrim.esm | EncDraugr04MissileHeadM10] : Template with traits flag
[372][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389EDSkyrim.esm | EncDraugr04MissileHeadM09] : Template with traits flag
[373][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389C9Skyrim.esm | EncDraugr04MissileHeadM08] : Template with traits flag
[374][0m:1s][8]                             [AV]      Skipping [NPC_ | 0389B5Skyrim.esm | EncDraugr04MissileHeadM07] : Template with traits flag
[375][0m:1s][8]                             [AV]      Skipping [NPC_ | 038994Skyrim.esm | EncDraugr04MissileHeadM06] : Template with traits flag
[376][0m:1s][8]                             [AV]      Skipping [NPC_ | 038963Skyrim.esm | EncDraugr04MissileHeadM05] : Template with traits flag
[377][0m:1s][8]                             [AV]      Skipping [NPC_ | 038962Skyrim.esm | EncDraugr04MissileHeadM04] : Template with traits flag
[378][0m:1s][8]                             [AV]      Skipping [NPC_ | 038961Skyrim.esm | EncDraugr04MissileHeadM03] : Template with traits flag
[379][0m:1s][8]                             [AV]      Skipping [NPC_ | 038960Skyrim.esm | EncDraugr04MissileHeadM02] : Template with traits flag
[380][0m:1s][7]                             [AV]      Skipping [NPC_ | 03895FSkyrim.esm | EncDraugr04MissileHeadM01] : Template with traits flag
[381][0m:1s][30]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[382][0m:1s][10]                    [AV_FileVar]  | Duplicating [NPC_ | 03895ESkyrim.esm | EncDraugr04MissileHeadF03], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[383][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03BE22Skyrim.esm | EncDraugr04TemplateMissile]
[384][0m:1s][21213]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[385][0m:1s][27]                    [AV_FileVar]  | Duplicating [NPC_ | 03895DSkyrim.esm | EncDraugr04MissileHeadF02], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[386][0m:1s][75]                    [AV_FileVar]  | Flattening template to [NPC_ | 03BE22Skyrim.esm | EncDraugr04TemplateMissile]
[387][0m:1s][19549]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[388][0m:1s][26]                    [AV_FileVar]  | Duplicating [NPC_ | 03895CSkyrim.esm | EncDraugr04MissileHeadF01], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[389][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 03BE22Skyrim.esm | EncDraugr04TemplateMissile]
[390][0m:1s][18068]                         [AV]  ---------------------------------------------------------------------------------------------------------
[391][0m:1s][23]                            [AV]      Skipping [NPC_ | 03895BSkyrim.esm | EncDraugr04Melee2HHeadM11] : Template with traits flag
[392][0m:1s][9]                             [AV]      Skipping [NPC_ | 03895ASkyrim.esm | EncDraugr04Melee2HHeadM10] : Template with traits flag
[393][0m:1s][8]                             [AV]      Skipping [NPC_ | 038959Skyrim.esm | EncDraugr04Melee2HHeadM09] : Template with traits flag
[394][0m:1s][8]                             [AV]      Skipping [NPC_ | 038958Skyrim.esm | EncDraugr04Melee2HHeadM08] : Template with traits flag
[395][0m:1s][8]                             [AV]      Skipping [NPC_ | 038957Skyrim.esm | EncDraugr04Melee2HHeadM07] : Template with traits flag
[396][0m:1s][8]                             [AV]      Skipping [NPC_ | 038956Skyrim.esm | EncDraugr04Melee2HHeadM06] : Template with traits flag
[397][0m:1s][8]                             [AV]      Skipping [NPC_ | 038955Skyrim.esm | EncDraugr04Melee2HHeadM05] : Template with traits flag
[398][0m:1s][8]                             [AV]      Skipping [NPC_ | 038954Skyrim.esm | EncDraugr04Melee2HHeadM04] : Template with traits flag
[399][0m:1s][8]                             [AV]      Skipping [NPC_ | 038953Skyrim.esm | EncDraugr04Melee2HHeadM03] : Template with traits flag
[400][0m:1s][143]                           [AV]      Skipping [NPC_ | 038952Skyrim.esm | EncDraugr04Melee2HHeadM02] : Template with traits flag
[401][0m:1s][15]                            [AV]      Skipping [NPC_ | 038951Skyrim.esm | EncDraugr04Melee2HHeadM01] : Template with traits flag
[402][0m:1s][9]                             [AV]      Skipping [NPC_ | 038950Skyrim.esm | EncDraugr04Melee1HHeadM11] : Template with traits flag
[403][0m:1s][8]                             [AV]      Skipping [NPC_ | 03894FSkyrim.esm | EncDraugr04Melee1HHeadM10] : Template with traits flag
[404][0m:1s][7]                             [AV]      Skipping [NPC_ | 03894ESkyrim.esm | EncDraugr04Melee1HHeadM09] : Template with traits flag
[405][0m:1s][8]                             [AV]      Skipping [NPC_ | 03894DSkyrim.esm | EncDraugr04Melee1HHeadM08] : Template with traits flag
[406][0m:1s][7]                             [AV]      Skipping [NPC_ | 03894CSkyrim.esm | EncDraugr04Melee1HHeadM07] : Template with traits flag
[407][0m:1s][8]                             [AV]      Skipping [NPC_ | 03894BSkyrim.esm | EncDraugr04Melee1HHeadM06] : Template with traits flag
[408][0m:1s][7]                             [AV]      Skipping [NPC_ | 03894ASkyrim.esm | EncDraugr04Melee1HHeadM05] : Template with traits flag
[409][0m:1s][8]                             [AV]      Skipping [NPC_ | 038949Skyrim.esm | EncDraugr04Melee1HHeadM04] : Template with traits flag
[410][0m:1s][8]                             [AV]      Skipping [NPC_ | 038948Skyrim.esm | EncDraugr04Melee1HHeadM03] : Template with traits flag
[411][0m:1s][8]                             [AV]      Skipping [NPC_ | 038947Skyrim.esm | EncDraugr04Melee1HHeadM02] : Template with traits flag
[412][0m:1s][8]                             [AV]      Skipping [NPC_ | 038946Skyrim.esm | EncDraugr04Melee1HHeadM01] : Template with traits flag
[413][0m:1s][32]                    [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[414][0m:1s][10]                    [AV_FileVar]  | Duplicating [NPC_ | 038945Skyrim.esm | EncDraugr04Melee2HHeadF03], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[415][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 05B755Skyrim.esm | EncDraugr04Template2H]
[416][0m:1s][17705]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[417][0m:1s][34]                    [AV_FileVar]  | Duplicating [NPC_ | 038944Skyrim.esm | EncDraugr04Melee2HHeadF02], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[418][0m:1s][6]                     [AV_FileVar]  | Flattening template to [NPC_ | 05B755Skyrim.esm | EncDraugr04Template2H]
[419][0m:1s][28866]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
[420][0m:1s][26]                    [AV_FileVar]  | Duplicating [NPC_ | 038943Skyrim.esm | EncDraugr04Melee2HHeadF01], for [ARMO | 01FE82Skyrim.esm | SkinDraugrMale05]
[421][0m:1s][5]                     [AV_FileVar]  | Flattening template to [NPC_ | 05B755Skyrim.esm | EncDraugr04Template2H]
[422][0m:1s][19779]                 [AV_FileVar]  ---------------------------------------------------------------------------------------------------------
