[1][0m:0s][2600]               [OPEN DEBUG FILE]  Opening Debug File
[749][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[750][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 045CE6Skyrim.esm | EncWarlockStorm05HighElfM]
[751][0m:0s][26]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00130DAutomatic Variants.esp | AV_OrigVar_EncWarlockStorm05HighElfM]
[752][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[753][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 10C457Skyrim.esm | EncVigilantOfStendarr01NordM03]
[754][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DB9Automatic Variants.esp | AV_OrigVar_EncVigilantOfStendarr01NordM03]
[755][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[756][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 039D5DSkyrim.esm | EncBandit06MagicNordF]
[757][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001512Automatic Variants.esp | AV_OrigVar_EncBandit06MagicNordF]
[758][0m:0s][4]                     [AV_FileVar]  --------------------------------------------------
[759][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 10A1A7Skyrim.esm | MQ101StormcloakPrisonerMaleNord02]
[760][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DC3Automatic Variants.esp | AV_OrigVar_MQ101StormcloakPrisonerMaleNord02]
[761][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[762][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 05B907Skyrim.esm | dunPOITalosWorshipperCorpse03]
[763][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0010F3Automatic Variants.esp | AV_OrigVar_dunPOITalosWorshipperCorpse03]
[764][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[765][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 0E0FBFSkyrim.esm | EncWarlock02TemplateBossFire]
[766][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00109EAutomatic Variants.esp | AV_OrigVar_EncWarlock02TemplateBossFire]
[767][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[768][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 045CE9Skyrim.esm | EncWarlockStorm06BretonF]
[769][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00130AAutomatic Variants.esp | AV_OrigVar_EncWarlockStorm06BretonF]
[770][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[771][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 045CA4Skyrim.esm | EncWarlockFire04BretonM]
[772][0m:0s][23]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00134FAutomatic Variants.esp | AV_OrigVar_EncWarlockFire04BretonM]
[773][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[774][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 0442A8Skyrim.esm | EncForsworn06MissileBretonM02]
[775][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0013DBAutomatic Variants.esp | AV_OrigVar_EncForsworn06MissileBretonM02]
[776][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[777][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 1091BBSkyrim.esm | EncWarlockNecro07BretonF]
[778][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DDFAutomatic Variants.esp | AV_OrigVar_EncWarlockNecro07BretonF]
[779][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[780][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 0AA942Skyrim.esm | EncGuardSonsM05MaleGuard]
[781][0m:0s][23]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000EC2Automatic Variants.esp | AV_OrigVar_EncGuardSonsM05MaleGuard]
[782][0m:0s][4]                     [AV_FileVar]  --------------------------------------------------
[783][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 05B756Skyrim.esm | EncDraugr05Template2H]
[784][0m:0s][33]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0026E6Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr01_EncDraugr05Template2H]
[785][0m:0s][8]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026E7Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr02_EncDraugr05Template2H]
[786][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026E8Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr03_EncDraugr05Template2H]
[787][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026E9Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr04_EncDraugr05Template2H]
[788][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026EAAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr05_EncDraugr05Template2H]
[789][0m:0s][9]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026EBAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr06_EncDraugr05Template2H]
[790][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026ECAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr07_EncDraugr05Template2H]
[791][0m:0s][8]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026EDAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr08_EncDraugr05Template2H]
[792][0m:0s][26]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0026EEAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr09_EncDraugr05Template2H]
[793][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026EFAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr10_EncDraugr05Template2H]
[794][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026F0Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr11_EncDraugr05Template2H]
[795][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026F1Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr12_EncDraugr05Template2H]
[796][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026F2Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr13_EncDraugr05Template2H]
[797][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026F3Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr14_EncDraugr05Template2H]
[798][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0026F4Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr15_EncDraugr05Template2H]
[799][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00123DAutomatic Variants.esp | AV_OrigVar_EncDraugr05Template2H]
[800][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[801][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 0387C1Skyrim.esm | EncDraugr01MissileHeadF01]
[802][0m:0s][35]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E3Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr01_EncDraugr01MissileHeadF01]
[803][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E4Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr02_EncDraugr01MissileHeadF01]
[804][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E5Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr03_EncDraugr01MissileHeadF01]
[805][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E6Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr04_EncDraugr01MissileHeadF01]
[806][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E7Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr05_EncDraugr01MissileHeadF01]
[807][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E8Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr06_EncDraugr01MissileHeadF01]
[808][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029E9Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr07_EncDraugr01MissileHeadF01]
[809][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029EAAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr08_EncDraugr01MissileHeadF01]
[810][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029EBAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr09_EncDraugr01MissileHeadF01]
[811][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029ECAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr10_EncDraugr01MissileHeadF01]
[812][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029EDAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr11_EncDraugr01MissileHeadF01]
[813][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029EEAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr12_EncDraugr01MissileHeadF01]
[814][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029EFAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr13_EncDraugr01MissileHeadF01]
[815][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029F0Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr14_EncDraugr01MissileHeadF01]
[816][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0029F1Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr15_EncDraugr01MissileHeadF01]
[817][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00145CAutomatic Variants.esp | AV_OrigVar_EncDraugr01MissileHeadF01]
[818][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[819][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 037C43Skyrim.esm | EncBandit06TemplateMissile]
[820][0m:0s][26]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0014DBAutomatic Variants.esp | AV_OrigVar_EncBandit06TemplateMissile]
[821][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[822][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 1091ADSkyrim.esm | EncWarlock07TemplateBossConjurer]
[823][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DEDAutomatic Variants.esp | AV_OrigVar_EncWarlock07TemplateBossConjurer]
[824][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[825][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 067658Skyrim.esm | EncAlikr04Melee2HBerserkRedguardM01]
[826][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00124FAutomatic Variants.esp | AV_OrigVar_EncAlikr04Melee2HBerserkRedguardM01]
[827][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[828][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 039CFFSkyrim.esm | EncBandit02Melee1HImperialM]
[829][0m:0s][37]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001560Automatic Variants.esp | AV_OrigVar_EncBandit02Melee1HImperialM]
[830][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[831][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 016FF7Skyrim.esm | EncDremoraWarlock05]
[832][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000D8AAutomatic Variants.esp | AV_OrigVar_EncDremoraWarlock05]
[833][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[834][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 044259Skyrim.esm | EncForsworn02Melee1HBretonM01]
[835][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001423Automatic Variants.esp | AV_OrigVar_EncForsworn02Melee1HBretonM01]
[836][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[837][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 0E0FF3Skyrim.esm | EncWarlockAtro05BossHighElfM]
[838][0m:0s][23]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001067Automatic Variants.esp | AV_OrigVar_EncWarlockAtro05BossHighElfM]
[839][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[840][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 068D03Skyrim.esm | EncHorseSaddledGrey]
[841][0m:0s][31]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0038FCAutomatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_BlackAndWhite_EncHorseSaddledGrey]
[842][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038FDAutomatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_BlackSpotted_EncHorseSaddledGrey]
[843][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038FEAutomatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_BlueRoan_EncHorseSaddledGrey]
[844][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0038FFAutomatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_DappleDark_EncHorseSaddledGrey]
[845][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003900Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_DappleLight_EncHorseSaddledGrey]
[846][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003901Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_DirtyGrey_EncHorseSaddledGrey]
[847][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003902Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_Dun_EncHorseSaddledGrey]
[848][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003903Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_Normal_EncHorseSaddledGrey]
[849][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003904Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_PangareDark_EncHorseSaddledGrey]
[850][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003905Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_PangareLight_EncHorseSaddledGrey]
[851][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003906Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_Piebald_EncHorseSaddledGrey]
[852][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 003907Automatic Variants.esp | AV_BellyachesAnimals_Horse_Skin_White_EncHorseSaddledGrey]
[853][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 000ED8Automatic Variants.esp | AV_OrigVar_EncHorseSaddledGrey]
[854][0m:0s][4]                     [AV_FileVar]  --------------------------------------------------
[855][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 067649Skyrim.esm | EncAlikr02Melee2HBerserkRedguardM01]
[856][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00125EAutomatic Variants.esp | AV_OrigVar_EncAlikr02Melee2HBerserkRedguardM01]
[857][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[858][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 0A91A0Skyrim.esm | EncChicken]
[859][0m:0s][28]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0038ABAutomatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_Barred_EncChicken]
[860][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038ACAutomatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_Bicolor_EncChicken]
[861][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038ADAutomatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_Black_EncChicken]
[862][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038AEAutomatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_Brown_EncChicken]
[863][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038AFAutomatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_DarkBrown_EncChicken]
[864][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038B0Automatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_Speckled_EncChicken]
[865][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 0038B1Automatic Variants.esp | AV_BellyachesAnimals_Chicken_Skin_White_EncChicken]
[866][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 000ECBAutomatic Variants.esp | AV_OrigVar_EncChicken]
[867][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[868][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 06D234Skyrim.esm | EncWarlockAtro01BretonF]
[869][0m:0s][26]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001222Automatic Variants.esp | AV_OrigVar_EncWarlockAtro01BretonF]
[870][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[871][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 074F7ESkyrim.esm | EncWitchIce01NordF]
[872][0m:0s][23]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0011B7Automatic Variants.esp | AV_OrigVar_EncWitchIce01NordF]
[873][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[874][0m:0s][16]                    [AV_FileVar]  Generating for [NPC_ | 037C08Skyrim.esm | EncBandit02MissileRedguardF]
[875][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0014F4Automatic Variants.esp | AV_OrigVar_EncBandit02MissileRedguardF]
[876][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[877][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 0E1052Skyrim.esm | EncWarlockStorm02BossBretonM]
[878][0m:0s][49]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000FFFAutomatic Variants.esp | AV_OrigVar_EncWarlockStorm02BossBretonM]
[879][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[880][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 064A57Skyrim.esm | DA13EncAfflicted06TemplateMelee]
[881][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000F9DAutomatic Variants.esp | AV_OrigVar_DA13EncAfflicted06TemplateMelee]
[882][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[883][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 10A1A5Skyrim.esm | MQ101StormcloakPrisonerMale03]
[884][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DC5Automatic Variants.esp | AV_OrigVar_MQ101StormcloakPrisonerMale03]
[885][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[886][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 107A9ESkyrim.esm | EncVampire00ImperialF]
[887][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DFAAutomatic Variants.esp | AV_OrigVar_EncVampire00ImperialF]
[888][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[889][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 044286Skyrim.esm | EncForsworn05TemplateMagic]
[890][0m:0s][45]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0013F9Automatic Variants.esp | AV_OrigVar_EncForsworn05TemplateMagic]
[891][0m:0s][22]                    [AV_FileVar]  --------------------------------------------------
[892][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 037C02Skyrim.esm | EncBandit02MissileImperialM]
[893][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 0014F9Automatic Variants.esp | AV_OrigVar_EncBandit02MissileImperialM]
[894][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[895][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 045CE3Skyrim.esm | EncWarlockStorm05DarkElfF]
[896][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001310Automatic Variants.esp | AV_OrigVar_EncWarlockStorm05DarkElfF]
[897][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[898][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 045C6ASkyrim.esm | EncWarlockIce02BretonF]
[899][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001380Automatic Variants.esp | AV_OrigVar_EncWarlockIce02BretonF]
[900][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[901][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 046794Skyrim.esm | MQ101ImperialSoldier01]
[902][0m:0s][36]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001300Automatic Variants.esp | AV_OrigVar_MQ101ImperialSoldier01]
[903][0m:0s][23]                    [AV_FileVar]  --------------------------------------------------
[904][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 064A54Skyrim.esm | DA13EncAfflicted05Melee1HEvenTonedM]
[905][0m:0s][28]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000FA3Automatic Variants.esp | AV_OrigVar_DA13EncAfflicted05Melee1HEvenTonedM]
[906][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[907][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 04427CSkyrim.esm | EncForsworn04Melee1HBretonF03]
[908][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001403Automatic Variants.esp | AV_OrigVar_EncForsworn04Melee1HBretonF03]
[909][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[910][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 0E0FC1Skyrim.esm | EncWarlock02TemplateBossNecro]
[911][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00109CAutomatic Variants.esp | AV_OrigVar_EncWarlock02TemplateBossNecro]
[912][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[913][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 045CAFSkyrim.esm | EncWarlockIce04ImperialF]
[914][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001344Automatic Variants.esp | AV_OrigVar_EncWarlockIce04ImperialF]
[915][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[916][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 063225Skyrim.esm | EncFalmer01SpellswordB]
[917][0m:0s][24]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00127AAutomatic Variants.esp | AV_OrigVar_EncFalmer01SpellswordB]
[918][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[919][0m:0s][10]                    [AV_FileVar]  Generating for [NPC_ | 084D15Skyrim.esm | TGCrownGhostBase]
[920][0m:0s][23]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 001107Automatic Variants.esp | AV_OrigVar_TGCrownGhostBase]
[921][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[922][0m:0s][11]                    [AV_FileVar]  Generating for [NPC_ | 03895CSkyrim.esm | EncDraugr04MissileHeadF01]
[923][0m:0s][34]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 00283FAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr01_EncDraugr04MissileHeadF01]
[924][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002840Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr02_EncDraugr04MissileHeadF01]
[925][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002841Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr03_EncDraugr04MissileHeadF01]
[926][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002842Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr04_EncDraugr04MissileHeadF01]
[927][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002843Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr05_EncDraugr04MissileHeadF01]
[928][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002844Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr06_EncDraugr04MissileHeadF01]
[929][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002845Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr07_EncDraugr04MissileHeadF01]
[930][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002846Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr08_EncDraugr04MissileHeadF01]
[931][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002847Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr09_EncDraugr04MissileHeadF01]
[932][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002848Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr10_EncDraugr04MissileHeadF01]
[933][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 002849Automatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr11_EncDraugr04MissileHeadF01]
[934][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00284AAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr12_EncDraugr04MissileHeadF01]
[935][0m:0s][6]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00284BAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr13_EncDraugr04MissileHeadF01]
[936][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00284CAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr14_EncDraugr04MissileHeadF01]
[937][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 00284DAutomatic Variants.esp | AV_StarXAVPackage_Draugr_Skin_STXDraugr15_EncDraugr04MissileHeadF01]
[938][0m:0s][7]                     [AV_FileVar]    Generating 1 entries for [NPC_ | 001440Automatic Variants.esp | AV_OrigVar_EncDraugr04MissileHeadF01]
[939][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
[940][0m:0s][12]                    [AV_FileVar]  Generating for [NPC_ | 1091C0Skyrim.esm | EncWarlockIce07BossHighElfM]
[941][0m:0s][25]                    [AV_FileVar]    Generating 1 entries for [NPC_ | 000DDAAutomatic Variants.esp | AV_OrigVar_EncWarlockIce07BossHighElfM]
[942][0m:0s][5]                     [AV_FileVar]  --------------------------------------------------
